attribute_id,category_id,active
119,17000319,1
119,17000320,1
119,17000321,1
119,17000322,1
119,17000323,1
119,17000324,1
119,17000325,1
119,17000326,1
119,17000327,1
119,17000328,1
119,17000329,1
119,17000330,1
119,17000331,1
119,17000332,1
119,17000333,1
119,17000334,1
119,17000335,1
119,17000336,1
119,17000337,1
119,17000338,1
119,17000339,1
119,17000340,1
119,17000341,1
119,17000342,1
119,17000343,1
119,17000344,1
119,17000345,1
119,17000346,1
119,17000347,1
119,17000348,1
119,17000349,1
119,17000350,1
119,17000351,1
119,17000352,1
119,17000353,1
119,17000354,1
119,17000355,1
119,17000356,1
119,17000357,1
119,17000358,1
119,17000359,1
119,17000360,1
119,17000361,1
119,17000362,1
119,17000363,1
119,17000364,1
119,17000365,1
119,17000366,1
119,17000367,1
119,17000371,1
119,17000372,1
119,17000373,1
119,17000374,1
119,17000375,1
119,17000376,1
119,17000377,1
119,17000378,1
119,17000379,1
119,17000380,1
119,17000381,1
119,17000382,1
119,17000383,1
119,17000384,1
119,17000385,1
119,17000386,1
119,17000387,1
119,17000388,1
119,17000389,1
119,17000390,1
119,17000391,1
119,17000392,1
119,17000393,1
119,17000394,1
119,17000395,1
119,17000396,1
119,17000397,1
119,17000398,1
119,17000399,1
119,17000400,1
119,17000401,1
119,17000402,1
119,17000403,1
119,17000404,1
119,17000405,1
119,17000406,1
119,17000407,1
119,17000408,1
119,17000409,1
119,17000410,1
119,17000411,1
119,17000412,1
119,17000413,1
119,17000414,1
119,17000415,1
119,17000416,1
119,17000417,1
119,17000418,1
119,17000419,1
119,17000420,1
119,17000421,1
119,17000422,1
119,17000423,1
119,17000424,1
119,17000425,1
119,17000426,1
119,17000427,1
119,17000428,1
119,17000429,1
119,17000430,1
119,17000431,1
119,17000432,1
119,17000433,1
119,17000434,1
119,17000435,1
119,17000436,1
119,17000437,1
119,17000438,1
119,17000439,1
119,17000440,1
119,17000441,1
119,17000442,1
119,17000444,1
119,17000445,1
119,17000446,1
119,17000447,1
119,17000448,1
119,17000449,1
119,17000450,1
119,17000451,1
119,17000452,1
119,17000453,1
119,17000454,1
119,17000455,1
119,17000456,1
119,18000000,1
119,18000001,1
119,18000002,1
119,18000003,1
119,18000004,1
119,18000005,1
119,18000006,1
119,18000007,1
119,18000008,1
119,18000009,1
119,18000010,1
119,18000011,1
119,18000012,1
119,18000013,1
119,18000014,1
119,18000015,1
119,18000016,1
119,18000018,1
119,18000019,1
119,18000020,1
119,18000021,1
119,18000022,1
119,18000023,1
119,18000024,1
119,18000025,1
119,18000026,1
119,18000027,1
119,18000028,1
119,18000029,1
119,18000030,1
119,18000031,1
119,18000032,1
119,18000033,1
119,18000034,1
119,18000035,1
119,18000036,1
119,18000037,1
119,18000038,1
119,18000039,1
119,18000040,1
119,18000041,1
119,18000042,1
119,18000043,1
119,18000044,1
119,18000045,1
119,18000046,1
119,18000047,1
119,18000048,1
119,18000049,1
119,18000050,1
119,18000051,1
119,18000052,1
119,18000053,1
119,18000054,1
119,18000055,1
119,18000056,1
119,18000057,1
119,18000058,1
119,18000059,1
119,18000060,1
119,18000061,1
119,18000062,1
119,18000063,1
119,18000064,1
119,18000065,1
119,18000066,1
119,18000067,1
119,18000068,1
119,18000069,1
119,18000070,1
119,18000071,1
119,18000072,1
119,18000073,1
119,18000074,1
119,18000075,1
119,18000076,1
119,18000077,1
119,18000078,1
119,18000079,1
119,18000080,1
119,18000081,1
119,18000082,1
119,18000083,1
119,18000084,1
119,18000085,1
119,18000086,1
119,18000087,1
119,18000088,1
119,18000089,1
119,18000090,1
119,18000091,1
119,18000092,1
119,18000093,1
119,18000094,1
119,18000095,1
119,18000096,1
119,18000097,1
119,18000098,1
119,18000099,1
119,18000100,1
119,18000101,1
119,18000102,1
119,18000103,1
119,18000104,1
119,18000105,1
119,18000106,1
119,18000107,1
119,18000108,1
119,18000109,1
119,18000110,1
119,18000111,1
119,18000112,1
119,18000113,1
119,18000114,1
119,18000115,1
119,18000116,1
119,18000117,1
119,18000118,1
119,18000119,1
119,18000120,1
119,18000121,1
119,18000122,1
119,18000123,1
119,18000124,1
119,18000125,1
119,18000126,1
119,18000127,1
119,18000128,1
119,18000129,1
119,18000130,1
119,18000131,1
119,18000132,1
119,18000133,1
119,18000134,1
119,18000135,1
119,18000136,1
119,18000137,1
119,18000138,1
119,18000139,1
119,18000140,1
119,18000141,1
119,19000000,1
119,19000001,1
119,19000002,1
119,19000003,1
119,19000004,1
119,19000005,1
119,19000006,1
119,19000007,1
119,19000008,1
119,19000009,1
119,19000010,1
119,19000011,1
119,19000012,1
119,19000013,1
119,19000014,1
119,19000015,1
119,19000016,1
119,19000017,1
119,19000018,1
119,19000019,1
119,19000020,1
119,19000021,1
119,19000022,1
119,19000023,1
119,19000024,1
119,19000025,1
119,19000026,1
119,19000027,1
119,19000028,1
119,19000029,1
119,19000030,1
119,19000031,1
119,19000032,1
119,19000033,1
119,19000034,1
119,19000035,1
119,19000036,1
119,19000037,1
119,19000038,1
119,19000039,1
119,19000040,1
119,19000041,1
119,19000042,1
119,19000043,1
119,19000044,1
119,19000045,1
119,19000046,1
119,19000047,1
119,19000048,1
119,19000049,1
119,19000050,1
119,19000053,1
119,19000054,1
119,19000055,1
119,19000057,1
119,19000058,1
119,19000059,1
119,19000060,1
119,19000061,1
119,19000062,1
119,19000063,1
119,19000064,1
119,19000065,1
119,19000066,1
119,19000067,1
119,19000068,1
119,19000069,1
119,19000071,1
119,19000072,1
119,19000073,1
119,19000074,1
119,19000075,1
119,19000076,1
119,19000077,1
119,19000078,1
119,19000079,1
119,19000080,1
119,19000081,1
119,19000082,1
119,19000083,1
119,19000084,1
119,19000085,1
119,19000086,1
119,19000087,1
119,19000088,1
119,19000089,1
119,19000090,1
119,19000091,1
119,19000092,1
119,19000093,1
119,19000094,1
119,19000095,1
119,19000096,1
119,19000097,1
119,19000098,1
119,19000099,1
119,19000100,1
119,19000101,1
119,19000102,1
119,19000103,1
119,19000104,1
119,19000105,1
119,19000106,1
119,19000107,1
119,19000108,1
119,19000109,1
119,19000110,1
119,19000111,1
119,19000112,1
119,19000113,1
119,19000114,1
119,19000115,1
119,19000116,1
119,19000117,1
119,19000118,1
119,19000119,1
119,19000120,1
119,19000121,1
119,19000122,1
119,19000123,1
119,19000124,1
119,19000125,1
119,19000127,1
119,19000128,1
119,19000129,1
119,19000130,1
119,19000131,1
119,19000132,1
119,19000133,1
119,19000134,1
119,19000135,1
119,19000136,1
119,19000137,1
119,19000138,1
119,19000139,1
119,19000140,1
119,19000141,1
119,19000142,1
119,19000143,1
119,19000144,1
119,19000145,1
119,19000146,1
119,19000147,1
119,19000148,1
119,19000149,1
119,19000150,1
119,19000151,1
119,19000152,1
119,19000154,1
119,19000155,1
119,19000156,1
119,19000157,1
119,19000158,1
119,19000159,1
119,19000160,1
119,19000161,1
119,19000162,1
119,19000163,1
119,19000165,1
119,19000166,1
119,19000167,1
119,19000168,1
119,19000169,1
119,19000170,1
119,19000171,1
119,19000172,1
119,19000173,1
119,19000174,1
119,19000175,1
119,19000176,1
119,19000177,1
119,19000178,1
119,19000179,1
119,19000180,1
119,19000181,1
119,19000182,1
119,19000183,1
119,19000184,1
119,19000185,1
119,19000186,1
119,19000187,1
119,19000188,1
119,19000189,1
119,19000190,1
119,19000191,1
119,19000192,1
119,19000193,1
119,19000194,1
119,19000195,1
119,19000196,1
119,19000197,1
119,19000198,1
119,19000199,1
119,19000200,1
119,19000201,1
119,19000202,1
119,19000203,1
119,19000204,1
119,19000205,1
119,19000206,1
119,19000207,1
119,19000208,1
119,19000209,1
119,19000210,1
119,19000211,1
119,19000212,1
119,19000213,1
119,19000214,1
119,19000215,1
119,19000216,1
119,19000217,1
119,19000218,1
119,19000219,1
119,19000220,1
119,19000221,1
119,19000222,1
119,19000223,1
119,19000224,1
119,19000225,1
119,19000226,1
119,19000227,1
119,19000228,1
119,19000230,1
119,19000231,1
119,19000234,1
119,19000236,1
119,19000237,1
119,19000238,1
119,19000239,1
119,19000240,1
119,19000241,1
119,19000242,1
119,19000243,1
119,21000000,1
119,21000001,1
119,21000002,1
119,21000003,1
119,21000004,1
119,21000005,1
119,21000006,1
119,21000007,1
119,21000008,1
119,21000009,1
119,21000010,1
119,21000011,1
119,21000012,1
119,21000013,1
119,21000014,1
119,21000015,1
119,21000016,1
119,21000017,1
119,21000018,1
119,21000019,1
119,21000020,1
119,21000021,1
119,21000022,1
119,21000023,1
119,21000024,1
119,21000025,1
119,21000026,1
119,21000027,1
119,21000028,1
119,21000029,1
119,21000030,1
119,21000031,1
119,21000032,1
119,21000033,1
119,21000034,1
119,21000036,1
119,21000037,1
119,21000038,1
119,21000039,1
119,21000040,1
119,21000041,1
119,21000042,1
119,21000043,1
119,21000044,1
119,21000045,1
119,21000046,1
119,21000047,1
119,21000048,1
119,21000049,1
119,21000050,1
119,21000051,1
119,21000052,1
119,21000053,1
119,21000054,1
119,21000055,1
119,21000056,1
119,21000057,1
119,21000058,1
119,21000059,1
119,21000060,1
119,21000061,1
119,21000062,1
119,21000063,1
119,21000064,1
119,21000065,1
119,21000066,1
119,21000067,1
119,21000068,1
119,21000069,1
119,21000070,1
119,21000071,1
119,21000072,1
119,21000073,1
119,21000074,1
119,21000075,1
121,4000125,1
121,4000719,1
121,4000725,1
121,12900000,1
121,13000122,1
121,13000123,1
121,13000124,1
121,13000125,1
121,13000126,1
121,13000128,1
121,13000131,1
121,13000133,1
121,13000136,1
121,16000002,1
121,19000008,1
121,19000125,1
121,19000127,1
121,19000128,1
121,19000129,1
121,19000130,1
121,19000131,1
121,19000132,1
121,19000133,1
121,19000134,1
121,19000135,1
121,19000136,1
121,19000137,1
121,19000138,1
121,19000139,1
122,0,1
122,3000000,1
122,3000003,1
122,3000004,1
122,3000005,1
122,3000006,1
122,3000007,1
122,3000008,1
122,3000009,1
122,3000010,1
122,3000011,1
122,3000012,1
122,3000014,1
122,3000017,1
122,3000019,1
122,3000020,1
122,3000021,1
122,3000022,1
122,3000023,1
122,3000024,1
122,3000025,1
122,3000026,1
122,3000027,1
122,3000028,1
122,3000029,1
122,3000030,1
122,3000031,1
122,3000032,1
122,3000033,1
122,3000034,1
122,3000035,1
122,3000036,1
122,3000037,1
122,3000038,1
122,3000039,1
122,3000040,1
122,3000041,1
122,3000042,1
122,3000043,1
122,3000044,1
122,3000045,1
122,3000046,1
122,3000047,1
122,3000048,1
122,3000049,1
122,3000050,1
122,3000051,1
122,3000052,1
122,3000053,1
122,3000054,1
122,3000055,1
122,3000056,1
122,3000057,1
122,3000058,1
122,3000059,1
122,3000060,1
122,3000061,1
122,3000062,1
122,3000063,1
122,3000064,1
122,3000065,1
122,3000066,1
122,3000067,1
122,3000068,1
122,3000069,1
122,3000070,1
122,3000071,1
122,3000073,1
122,3000074,1
122,3000075,1
122,3000076,1
122,3000077,1
122,3000079,1
122,3000081,1
122,3000088,1
122,3000092,1
122,3000093,1
122,3000094,1
122,3000095,1
122,3000096,1
122,3000097,1
122,3000098,1
122,3000099,1
122,3000100,1
122,3000102,1
122,3000104,1
122,3000105,1
122,3000106,1
122,3000110,1
122,13900050,1
122,13900051,1
122,13900052,1
122,13900053,1
122,13900054,1
122,13900055,1
122,13900056,1
122,19900050,1
122,19900051,1
122,19900052,1
122,19900053,1
122,19900054,1
122,19900055,1
122,19900056,1
123,5000088,1
123,5000189,1
123,7000003,1
123,7000004,1
123,7000007,1
123,7000027,1
123,7000042,1
123,7000149,1
123,7000173,1
123,7000178,1
123,7000182,1
123,7000191,1
123,7000232,1
123,7000233,1
123,7000262,1
123,10000061,1
123,10000146,1
123,12000014,1
123,13000053,1
123,13000090,1
123,13000093,1
123,13000099,1
123,13000101,1
123,13000104,1
123,13000105,1
123,13000106,1
123,13000127,1
123,13000132,1
123,13000137,1
123,13000151,1
123,13000172,1
123,13000199,1
123,13000255,1
123,13000263,1
123,13000264,1
123,13000265,1
123,13000266,1
123,13000267,1
123,13000268,1
123,13000269,1
123,13000270,1
123,13000272,1
123,13000273,1
123,13000274,1
123,13000275,1
123,13000276,1
123,13000278,1
123,13000373,1
123,16000046,1
123,17000002,1
123,17000075,1
123,17000111,1
123,17000112,1
123,17000121,1
123,17000136,1
123,17000139,1
123,17000146,1
123,17000403,1
123,17000405,1
123,17000438,1
123,17000439,1
123,17000442,1
123,17000444,1
123,18000094,1
123,18000097,1
123,19000050,1
123,19000098,1
123,19000139,1
123,19000152,1
123,19000168,1
123,19000179,1
123,19000182,1
123,19000190,1
123,19000214,1
123,19000225,1
123,19000226,1
123,19000237,1
124,7000182,1
124,12000014,1
124,13000053,1
124,13000090,1
124,13000093,1
124,13000099,1
124,13000101,1
124,13000104,1
124,13000105,1
124,13000106,1
124,13000127,1
124,13000132,1
124,13000137,1
124,13000151,1
124,13000160,1
124,13000164,1
124,13000166,1
124,13000252,1
124,13000263,1
124,13000264,1
124,13000265,1
124,13000266,1
124,13000267,1
124,13000268,1
124,13000269,1
124,13000270,1
124,13000272,1
124,13000273,1
124,13000274,1
124,13000275,1
124,13000276,1
124,13000278,1
124,18000094,1
124,18000097,1
124,19000225,1
124,19000226,1
124,19000237,1
125,2000034,1
125,2000039,1
125,2000108,1
126,3000012,1
126,13000078,1
127,13000006,1
127,13000013,1
127,13000014,1
127,13000018,1
127,13000021,1
128,10000029,1
129,2000101,1
129,11000028,1
129,11000031,1
129,13000037,1
129,13000100,1
129,13000103,1
129,13000126,1
129,16000002,1
129,18000002,1
129,18000004,1
129,18000005,1
129,18000006,1
129,18000007,1
129,18000010,1
129,18000011,1
129,18000012,1
129,18000014,1
129,18000018,1
129,18000019,1
129,18000020,1
129,18000021,1
129,18000022,1
129,18000024,1
129,18000025,1
129,18000026,1
129,18000027,1
129,18000029,1
129,18000031,1
129,18000032,1
129,18000033,1
129,18000034,1
129,18000036,1
129,18000037,1
129,18000038,1
129,18000039,1
129,18000040,1
129,18000041,1
129,18000043,1
129,18000044,1
129,18000050,1
129,18000051,1
129,18000052,1
129,18000053,1
129,18000055,1
129,18000056,1
129,18000058,1
129,18000060,1
129,18000061,1
129,18000062,1
129,18000064,1
129,18000065,1
129,18000066,1
129,18000067,1
129,18000068,1
129,18000072,1
129,18000073,1
129,18000091,1
129,18000094,1
129,18000097,1
129,18000104,1
129,18000109,1
129,18000110,1
129,18000111,1
129,18000112,1
129,18000113,1
129,18000114,1
129,18000115,1
129,18000116,1
129,18000117,1
129,18000118,1
129,18000119,1
129,18000120,1
129,18000121,1
129,18000122,1
129,18000123,1
129,18000124,1
129,18000125,1
130,2000122,1
130,2000176,1
131,3000001,1
132,3000002,1
133,9000170,1
133,9000171,1
133,9000172,1
133,9000173,1
133,9000174,1
133,9000175,1
133,9000176,1
133,9000177,1
133,9000208,1
133,9000244,1
133,9000245,1
133,9000246,1
133,9000247,1
133,9000248,1
133,9000250,1
133,9000251,1
133,9000252,1
133,9000253,1
133,9000254,1
133,9000255,1
133,9000256,1
133,9000257,1
133,9000258,1
133,9000259,1
133,9000260,1
133,9000261,1
133,9000276,1
133,9000277,1
133,9000278,1
133,9000279,1
133,9000280,1
133,9000281,1
133,9000282,1
133,9000283,1
133,9000300,1
133,9000302,1
134,10000117,1
135,10000039,1
135,10000079,1
135,10000084,1
135,10000092,1
135,10000093,1
135,10000195,1
135,10000217,1
135,10000221,1
136,19000152,1
137,19000150,1
138,13000156,1
138,13000157,1
138,13000158,1
138,13000159,1
138,13000161,1
138,13000162,1
138,13000163,1
138,13000164,1
138,13000669,1
138,19000081,1
138,19900000,1
138,19900001,1
138,19900002,1
138,19900003,1
138,19900004,1
138,19900005,1
138,19900006,1
138,19900007,1
138,19900008,1
138,19900009,1
138,19900010,1
138,19900011,1
139,19000008,1
140,16000012,1
140,16000024,1
140,16000034,1
140,16000047,1
140,16000048,1
140,16000055,1
140,16000056,1
140,16000057,1
140,16000058,1
140,16000059,1
140,16000060,1
140,16000061,1
140,16000062,1
140,16000076,1
140,16000085,1
141,8000226,1
141,8000233,1
141,8000258,1
141,20000002,1
141,20000003,1
141,20000004,1
141,20000005,1
141,20000006,1
141,20000007,1
141,20000008,1
141,20000009,1
141,20000010,1
141,20000011,1
141,20000012,1
141,20000014,1
141,20000015,1
141,20000016,1
141,20000017,1
141,20000018,1
141,20000019,1
141,20000020,1
141,20000021,1
141,20000022,1
141,20000023,1
141,20000024,1
141,20000025,1
141,20000026,1
141,20000027,1
141,20000028,1
141,20000029,1
141,20000030,1
141,20000031,1
141,20000032,1
141,20000033,1
141,20000034,1
141,20000035,1
141,20000036,1
142,17000073,1
142,17000084,1
142,17000099,1
143,9000139,1
143,9000209,1
143,17000007,1
143,17000391,1
144,17000015,1
144,17000016,1
144,17000031,1
145,17000053,1
145,17000056,1
146,17000056,1
150,17000058,1
151,17000174,1
151,17000175,1
151,17000176,1
152,12000014,1
152,13000053,1
152,13000090,1
152,13000093,1
152,13000099,1
152,13000101,1
152,13000104,1
152,13000105,1
152,13000106,1
152,13000127,1
152,13000132,1
152,13000137,1
152,13000151,1
152,13000263,1
152,13000264,1
152,13000265,1
152,13000266,1
152,13000267,1
152,13000268,1
152,13000269,1
152,13000270,1
152,13000272,1
152,13000273,1
152,13000274,1
152,13000275,1
152,13000276,1
152,13000278,1
152,18000094,1
152,18000097,1
152,19000225,1
152,19000226,1
152,19000237,1
153,2000012,1
153,2000014,1
153,2000015,1
153,2000016,1
153,2000019,1
153,2000021,1
153,2000022,1
153,2000023,1
153,2000025,1
153,2000045,1
153,4000125,1
153,4000729,1
153,7000027,1
153,7000149,1
153,7000155,1
153,7000172,1
153,7000173,1
153,7000229,1
153,7000269,1
153,11000005,1
153,11000008,1
153,11000018,1
153,11000025,1
153,11000033,1
153,11000054,1
153,11000067,1
153,11000073,1
153,11000079,1
153,11000096,1
153,11000102,1
153,13000212,1
153,13000261,1
153,17000058,1
153,17000062,1
153,17000167,1
153,17000337,1
153,19000089,1
153,19000103,1
153,19000151,1
153,19000168,1
153,19000185,1
157,5000102,1
157,17000214,1
160,13000085,1
161,13000085,1
163,13000145,1
163,13000148,1
163,13000154,1
164,10000065,1
164,10000069,1
165,10000065,1
165,10000069,1
166,10000065,1
166,10000221,1
167,10000222,1
167,10000238,1
168,10000039,1
168,10000048,1
168,10000052,1
168,10000088,1
168,10000092,1
168,10000117,1
168,10000222,1
168,10000238,1
168,16000026,1
168,16000049,1
169,12900000,1
169,12900001,1
169,12900002,1
169,12900003,1
169,12900004,1
169,12900005,1
169,12900006,1
169,12900007,1
169,12900008,1
169,12900009,1
169,12900010,1
169,12900011,1
169,12900012,1
169,12900013,1
169,12900014,1
169,12900015,1
169,12900016,1
169,12900017,1
169,13000050,1
169,13000061,1
169,13000062,1
169,13000067,1
169,13000084,1
169,13000086,1
169,13000087,1
169,13000088,1
169,13000089,1
169,13000090,1
169,13000091,1
169,13000092,1
169,13000094,1
169,13000095,1
169,13000096,1
169,13000097,1
169,13000098,1
169,13000100,1
169,13000102,1
169,13000103,1
169,13000106,1
169,13000107,1
169,13000108,1
169,13000109,1
169,13000110,1
169,13000111,1
169,13000112,1
169,13000119,1
169,13000165,1
169,13000170,1
169,13000172,1
169,13000173,1
169,13000174,1
169,13000176,1
169,13000178,1
169,13000179,1
169,13000180,1
169,13000181,1
169,13000182,1
169,13000183,1
169,13000185,1
169,13000188,1
169,13000189,1
169,13000190,1
169,13000191,1
169,13000194,1
169,13000195,1
169,13000197,1
169,13000199,1
169,13000200,1
169,13000202,1
169,13000204,1
169,13000205,1
169,13000206,1
169,13000207,1
169,13000208,1
169,13000209,1
169,13000210,1
169,13000242,1
169,13000243,1
169,13000244,1
169,13000245,1
169,13000246,1
169,13000247,1
169,13000248,1
169,13000249,1
169,13000250,1
169,13000251,1
169,13000252,1
169,13000253,1
169,13000254,1
169,13000255,1
169,13000256,1
169,13000257,1
169,13000258,1
169,13000259,1
169,13000260,1
169,13000261,1
169,13000262,1
169,13000263,1
169,13000264,1
169,13000265,1
169,13000266,1
169,13000267,1
169,13000268,1
169,13000269,1
169,13000270,1
169,13000272,1
169,13000273,1
169,13000274,1
169,13000275,1
169,13000276,1
169,13000278,1
169,13000387,1
169,13000407,1
169,13000409,1
169,13000411,1
169,13000412,1
169,13000413,1
169,13000414,1
169,13000415,1
169,13000416,1
169,13000419,1
169,13000421,1
169,13000422,1
169,18000127,1
169,18000128,1
169,18000129,1
169,18000131,1
169,18000132,1
169,18000133,1
169,18000134,1
169,18000135,1
169,18000136,1
169,18000137,1
169,18000138,1
169,18000139,1
169,18000140,1
169,19000081,1
169,19000225,1
169,19000226,1
169,19000237,1
171,4000000,1
171,4000001,1
171,4000002,1
171,4000003,1
171,4000004,1
171,4000005,1
171,4000006,1
171,4000007,1
171,4000008,1
171,4000009,1
171,4000010,1
171,4000011,1
171,4000012,1
171,4000013,1
171,4000014,1
171,4000015,1
171,4000016,1
171,4000017,1
171,4000018,1
171,4000019,1
171,4000020,1
171,4000021,1
171,4000022,1
171,4000023,1
171,4000024,1
171,4000025,1
171,4000026,1
171,4000027,1
171,4000028,1
171,4000029,1
171,4000030,1
171,4000031,1
171,4000032,1
171,4000033,1
171,4000034,1
171,4000035,1
171,4000036,1
171,4000037,1
171,4000038,1
171,4000039,1
171,4000040,1
171,4000041,1
171,4000042,1
171,4000043,1
171,4000044,1
171,4000045,1
171,4000046,1
171,4000047,1
171,4000048,1
171,4000049,1
171,4000050,1
171,4000051,1
171,4000052,1
171,4000053,1
171,4000054,1
171,4000055,1
171,4000056,1
171,4000057,1
171,4000058,1
171,4000059,1
171,4000060,1
171,4000061,1
171,4000062,1
171,4000063,1
171,4000064,1
171,4000065,1
171,4000066,1
171,4000067,1
171,4000068,1
171,4000069,1
171,4000070,1
171,4000071,1
171,4000072,1
171,4000073,1
171,4000074,1
171,4000075,1
171,4000076,1
171,4000077,1
171,4000078,1
171,4000079,1
171,4000080,1
171,4000081,1
171,4000082,1
171,4000083,1
171,4000084,1
171,4000085,1
171,4000086,1
171,4000087,1
171,4000088,1
171,4000089,1
171,4000090,1
171,4000091,1
171,4000092,1
171,4000093,1
171,4000094,1
171,4000095,1
171,4000096,1
171,4000097,1
171,4000098,1
171,4000099,1
171,4000100,1
171,4000101,1
171,4000102,1
171,4000103,1
171,4000104,1
171,4000105,1
171,4000106,1
171,4000107,1
171,4000108,1
171,4000109,1
171,4000110,1
171,4000111,1
171,4000112,1
171,4000113,1
171,4000114,1
171,4000115,1
171,4000116,1
171,4000117,1
171,4000118,1
171,4000119,1
171,4000120,1
171,4000121,1
171,4000122,1
171,4000123,1
171,4000124,1
171,4000125,1
171,4000126,1
171,4000127,1
171,4000128,1
171,4000129,1
171,4000130,1
171,4000131,1
171,4000132,1
171,4000133,1
171,4000134,1
171,4000135,1
171,4000136,1
171,4000137,1
171,4000138,1
171,4000139,1
171,4000140,1
171,4000141,1
171,4000142,1
171,4000143,1
171,4000144,1
171,4000145,1
171,4000146,1
171,4000147,1
171,4000148,1
171,4000149,1
171,4000150,1
171,4000151,1
171,4000152,1
171,4000153,1
171,4000154,1
171,4000155,1
171,4000156,1
171,4000157,1
171,4000158,1
171,4000159,1
171,4000160,1
171,4000161,1
171,4000162,1
171,4000163,1
171,4000164,1
171,4000165,1
171,4000166,1
171,4000167,1
171,4000168,1
171,4000169,1
171,4000170,1
171,4000171,1
171,4000172,1
171,4000173,1
171,4000174,1
171,4000175,1
171,4000176,1
171,4000177,1
171,4000178,1
171,4000179,1
171,4000180,1
171,4000181,1
171,4000182,1
171,4000183,1
171,4000184,1
171,4000185,1
171,4000186,1
171,4000187,1
171,4000188,1
171,4000189,1
171,4000190,1
171,4000191,1
171,4000192,1
171,4000193,1
171,4000194,1
171,4000195,1
171,4000196,1
171,4000197,1
171,4000198,1
171,4000199,1
171,4000200,1
171,4000201,1
171,4000202,1
171,4000203,1
171,4000204,1
171,4000205,1
171,4000206,1
171,4000207,1
171,4000208,1
171,4000209,1
171,4000210,1
171,4000211,1
171,4000212,1
171,4000213,1
171,4000214,1
171,4000215,1
171,4000216,1
171,4000217,1
171,4000218,1
171,4000219,1
171,4000220,1
171,4000221,1
171,4000222,1
171,4000223,1
171,4000224,1
171,4000225,1
171,4000226,1
171,4000227,1
171,4000228,1
171,4000229,1
171,4000230,1
171,4000231,1
171,4000232,1
171,4000233,1
171,4000234,1
171,4000235,1
171,4000236,1
171,4000237,1
171,4000238,1
171,4000239,1
171,4000240,1
171,4000241,1
171,4000242,1
171,4000243,1
171,4000244,1
171,4000245,1
171,4000246,1
171,4000247,1
171,4000248,1
171,4000249,1
171,4000250,1
171,4000251,1
171,4000252,1
171,4000253,1
171,4000254,1
171,4000255,1
171,4000256,1
171,4000257,1
171,4000258,1
171,4000259,1
171,4000260,1
171,4000261,1
171,4000262,1
171,4000263,1
171,4000264,1
171,4000265,1
171,4000266,1
171,4000267,1
171,4000268,1
171,4000269,1
171,4000270,1
171,4000271,1
171,4000272,1
171,4000273,1
171,4000274,1
171,4000275,1
171,4000276,1
171,4000277,1
171,4000278,1
171,4000279,1
171,4000280,1
171,4000281,1
171,4000282,1
171,4000283,1
171,4000284,1
171,4000285,1
171,4000286,1
171,4000287,1
171,4000288,1
171,4000289,1
171,4000290,1
171,4000291,1
171,4000292,1
171,4000293,1
171,4000294,1
171,4000295,1
171,4000296,1
171,4000297,1
171,4000298,1
171,4000299,1
171,4000300,1
171,4000301,1
171,4000302,1
171,4000303,1
171,4000304,1
171,4000305,1
171,4000306,1
171,4000307,1
171,4000308,1
171,4000309,1
171,4000310,1
171,4000311,1
171,4000312,1
171,4000313,1
171,4000314,1
171,4000315,1
171,4000316,1
171,4000317,1
171,4000318,1
171,4000319,1
171,4000320,1
171,4000321,1
171,4000322,1
171,4000323,1
171,4000324,1
171,4000325,1
171,4000326,1
171,4000327,1
171,4000328,1
171,4000329,1
171,4000330,1
171,4000331,1
171,4000332,1
171,4000333,1
171,4000334,1
171,4000335,1
171,4000336,1
171,4000337,1
171,4000338,1
171,4000339,1
171,4000340,1
171,4000341,1
171,4000342,1
171,4000343,1
171,4000344,1
171,4000345,1
171,4000346,1
171,4000347,1
171,4000348,1
171,4000349,1
171,4000350,1
171,4000351,1
171,4000352,1
171,4000353,1
171,4000354,1
171,4000355,1
171,4000356,1
171,4000357,1
171,4000358,1
171,4000359,1
171,4000360,1
171,4000361,1
171,4000362,1
171,4000363,1
171,4000364,1
171,4000365,1
171,4000366,1
171,4000367,1
171,4000368,1
171,4000369,1
171,4000370,1
171,4000371,1
171,4000372,1
171,4000373,1
171,4000374,1
171,4000375,1
171,4000376,1
171,4000377,1
171,4000378,1
171,4000379,1
171,4000380,1
171,4000381,1
171,4000382,1
171,4000383,1
171,4000384,1
171,4000385,1
171,4000386,1
171,4000387,1
171,4000388,1
171,4000389,1
171,4000390,1
171,4000391,1
171,4000392,1
171,4000393,1
171,4000394,1
171,4000395,1
171,4000396,1
171,4000397,1
171,4000398,1
171,4000399,1
171,4000400,1
171,4000401,1
171,4000402,1
171,4000403,1
171,4000404,1
171,4000405,1
171,4000406,1
171,4000407,1
171,4000408,1
171,4000409,1
171,4000410,1
171,4000411,1
171,4000412,1
171,4000413,1
171,4000414,1
171,4000415,1
171,4000416,1
171,4000417,1
171,4000418,1
171,4000419,1
171,4000420,1
171,4000421,1
171,4000422,1
171,4000423,1
171,4000424,1
171,4000425,1
171,4000426,1
171,4000427,1
171,4000428,1
171,4000429,1
171,4000430,1
171,4000431,1
171,4000432,1
171,4000433,1
171,4000434,1
171,4000435,1
171,4000436,1
171,4000437,1
171,4000438,1
171,4000439,1
171,4000440,1
171,4000441,1
171,4000442,1
171,4000443,1
171,4000444,1
171,4000445,1
171,4000446,1
171,4000447,1
171,4000448,1
171,4000449,1
