id,Name,Parent_id,active,Level,JetTaxCode
5000099,Folk & World Instruments,5000092,1,2,Generic Taxable Product
5000100,General Musical Instrument Accessories,5000092,1,2,Generic Taxable Product
5000101,Guitar & Bass Accessories,5000092,1,2,Generic Taxable Product
5000102,Guitars & Basses,5000092,1,2,Generic Taxable Product
5000103,Harpsichords,5000092,1,2,Generic Taxable Product
5000104,Keyboard Accessories,5000092,1,2,Generic Taxable Product
5000105,Orchestral Strings,5000092,1,2,Generic Taxable Product
5000106,Orchestral Strings Accessories,5000092,1,2,Generic Taxable Product
5000107,Pianos & Organs,5000092,1,2,Generic Taxable Product
5000108,Woodwind Accessories,5000092,1,2,Generic Taxable Product
5000109,Woodwinds,5000092,1,2,Generic Taxable Product
5000110,Needlework,5000000,1,1,Generic Taxable Product
5000111,Felt Applique Kits,5000110,1,2,Generic Taxable Product
5000112,Needle Felting Supplies,5000110,1,2,Generic Taxable Product
5000113,"Needlepoint, Cross-stitch & Embroidery",5000110,1,2,Generic Taxable Product
5000114,Punch Needle & Rug Punch,5000110,1,2,Generic Taxable Product
5000115,Quilting,5000110,1,2,Generic Taxable Product
5000116,Tatting & Lacemaking,5000110,1,2,Generic Taxable Product
5000117,Arts & Crafts Storage,5000000,1,1,Generic Taxable Product
5000118,Art Supplies Storage,5000117,1,2,Generic Taxable Product
5000119,Beading Storage,5000117,1,2,Generic Taxable Product
5000120,Craft Supplies Storage,5000117,1,2,Generic Taxable Product
5000121,Mobile Art & Craft Storage,5000117,1,2,Generic Taxable Product
5000122,"Pen, Pencil & Marker Cases",5000117,1,2,School Supplies
5000123,Storage Boxes & Organizers,5000117,1,2,Generic Taxable Product
5000124,Storage Drawers & Carts,5000117,1,2,Generic Taxable Product
5000134,Photography,5000000,1,1,Generic Taxable Product
5000135,Photo Coloring,5000134,1,2,Generic Taxable Product
5000136,Photo Enhanced Paper,5000134,1,2,Generic Taxable Product
5000137,Transfer Kits,5000134,1,2,Generic Taxable Product
5000138,Printmaking,5000000,1,1,Generic Taxable Product
5000139,Embossing,5000138,1,2,Generic Taxable Product
5000140,Etching & Lithography Materials,5000138,1,2,Generic Taxable Product
5000141,Heat Press Machines & Accessories,5000138,1,2,Generic Taxable Product
5000142,Printing Presses & Accessories,5000138,1,2,Generic Taxable Product
5000143,Printmaking Inks,5000138,1,2,Generic Taxable Product
5000144,Relief Printing Materials,5000138,1,2,Generic Taxable Product
5000145,Screen Printing,5000138,1,2,Generic Taxable Product
5000146,Art Safety & Cleaning,5000000,1,1,Generic Taxable Product
5000147,Art Tool Cleaners,5000146,1,2,Generic Taxable Product
5000148,Artist's Soap & Protective Hand Cream,5000146,1,2,Generic Taxable Product
5000149,Dust Control Equipment,5000146,1,2,Generic Taxable Product
5000150,Kiln Safety & Ventilation,5000146,1,2,Generic Taxable Product
5000151,Protective Clothing & Gear,5000146,1,2,Generic Taxable Product
5000152,Spray Booths,5000146,1,2,Generic Taxable Product
5000153,Scrapbooking,5000000,1,1,Generic Taxable Product
5000154,Adhesive Vinyl,5000153,1,2,Generic Taxable Product
5000155,Albums & Refills,5000153,1,2,Generic Taxable Product
5000156,Chipboard,5000153,1,2,Generic Taxable Product
5000157,Die-Cuts & Die-Cut Machines,5000153,1,2,Generic Taxable Product
5000158,Embellishments,5000153,1,2,Generic Taxable Product
5000159,Kits,5000153,1,2,Generic Taxable Product
5000160,Photo Mounting Corners,5000153,1,2,Generic Taxable Product
5000161,Quilling Strips,5000153,1,2,Generic Taxable Product
5000162,Scrapbooking Tools,5000153,1,2,Generic Taxable Product
5000163,Stamps & Ink Pads,5000153,1,2,Generic Taxable Product
5000164,Stickers & Sticker Machines,5000153,1,2,Generic Taxable Product
5000165,Texture Plates,5000153,1,2,Generic Taxable Product
5000166,Sewing,5000000,1,1,Generic Taxable Product
5000167,Bobbins,5000166,1,2,Generic Taxable Product
5000168,Dress Forms,5000166,1,2,Generic Taxable Product
5000169,Embroidery Machine Designs & Accessories,5000166,1,2,Generic Taxable Product
5000170,Embroidery Machines,5000166,1,2,Generic Taxable Product
5000171,Fasteners,5000166,1,2,Generic Taxable Product
5000172,Hand Needles,5000166,1,2,Generic Taxable Product
5000173,Machine Needles,5000166,1,2,Generic Taxable Product
5000174,Notions,5000166,1,2,Generic Taxable Product
5000175,Pillow Forms & Foam,5000166,1,2,Generic Taxable Product
5000176,Pins & Pincushions,5000166,1,2,Generic Taxable Product
5000177,Serger & Overlock Machine Accessories,5000166,1,2,Generic Taxable Product
5000178,Sergers & Overlock Machines,5000166,1,2,Generic Taxable Product
5000179,Sewing Baskets,5000166,1,2,Generic Taxable Product
5000180,Sewing Machine Parts & Accessories,5000166,1,2,Generic Taxable Product
5000181,Sewing Machines,5000166,1,2,Generic Taxable Product
5000182,Sewing Patterns,5000166,1,2,Generic Taxable Product
5000183,Sewing Project Kits,5000166,1,2,Generic Taxable Product
5000184,Sewing Tools,5000166,1,2,Generic Taxable Product
5000185,Storage & Furniture,5000166,1,2,Generic Taxable Product
5000186,Thimbles,5000166,1,2,Generic Taxable Product
5000187,Thread,5000166,1,2,Generic Taxable Product
5000188,Threaders,5000166,1,2,Generic Taxable Product
5000189,Trim & Embellishments,5000166,1,2,Generic Taxable Product
5000191,Costumes & Dress Up,5000000,1,1,Generic Taxable Product
5000192,Infant & Toddler Costumes,5000191,1,2,Costumes
5000193,Boy's Costumes,5000191,1,2,Costumes
5000194,Girl's Costumes,5000191,1,2,Costumes
5000195,Men's Costumes,5000191,1,2,Costumes
5000196,Women's Costumes,5000191,1,2,Costumes
5000197,Pet Costumes,5000191,1,2,Costumes
5000198,Wigs,5000191,1,2,Generic Taxable Product
5000199,Masks,5000191,1,2,Generic Taxable Product
5000200,Hats,5000191,1,2,Generic Taxable Product
5000201,Face Paint,5000191,1,2,Generic Taxable Product
5000202,Hair & Nails,5000191,1,2,Generic Taxable Product
5000203,Women's Shoes,5000191,1,2,Costumes
5000204,Men's Shoes,5000191,1,2,Costumes
5000205,Girl's Shoes,5000191,1,2,Costumes
5000206,Boy's Shoes,5000191,1,2,Costumes
5000207,Costume Accessories,5000191,1,2,Generic Taxable Product
6000000,Health & Beauty,0,1,0,Generic Taxable Product
6000002,Bath Salts & Bubbles,6000110,1,2,Generic Taxable Product
6000003,Bath Sponges & Tools,6000160,1,2,Generic Taxable Product
6000007,Children's Fragrance,6000223,1,2,Generic Taxable Product
6000008,Men's Fragrance,6000223,1,2,Generic Taxable Product
6000010,Women's Fragrance,6000223,1,2,Generic Taxable Product
6000011,Hair Care Products,6000000,1,1,Generic Taxable Product
6000012,Conditioners,6000011,1,2,Generic Taxable Product
6000013,Scalp Treatments,6000011,1,2,Generic Taxable Product
6000014,Hair Color,6000011,1,2,Generic Taxable Product
6000015,Hair Loss Products,6000011,1,2,OTC Medication
6000016,Hair Perms & Texturizers,6000011,1,2,Generic Taxable Product
6000017,Hair Relaxers & Treatments,6000011,1,2,Generic Taxable Product
6000020,Shampoos,6000011,1,2,Generic Taxable Product
6000021,Styling Products,6000011,1,2,Generic Taxable Product
6000022,Health Care,6000000,1,1,Generic Taxable Product
6000023,"Allergy, Sinus & Asthma",6000022,1,2,OTC Medication
6000025,Cold Sore & Fever Blister Treatments,6000022,1,2,OTC Medication
6000026,Cough & Cold,6000022,1,2,OTC Medication
6000027,Diabetes,6000022,1,2,Diabetic Supplies
6000028,Digestion & Nausea,6000022,1,2,OTC Medication
6000029,Family Planning & Pregnancy Tests,6000022,1,2,Contraceptives
6000030,First Aid,6000022,1,2,Bandages and First Aid Kits
6000031,Foot Healthcare,6000022,1,2,Medicated Personal Care Items
6000032,Incontinence,6000022,1,2,Adult Diapers
6000034,Pain Relievers,6000022,1,2,OTC Medication
6000035,Pill Cases & Splitters,6000082,1,2,Generic Taxable Product
6000036,Sleep & Snoring,6000022,1,2,Dietary Supplements
6000037,Smoking Cessation,6000022,1,2,Smoking Cessation
6000040,Therapeutic Ointments & Powders,6000022,1,2,Medicated Personal Care Items
6000042,Thermometers,6000022,1,2,Thermometers
6000072,Makeup,6000000,1,1,Generic Taxable Product
6000073,Body Art & Makeup,6000072,1,2,Generic Taxable Product
6000074,Makeup Brushes,6000072,1,2,Generic Taxable Product
6000076,Face Makeup,6000072,1,2,Generic Taxable Product
6000077,Lip Makeup,6000072,1,2,Generic Taxable Product
6000079,Makeup Remover,6000110,1,2,Generic Taxable Product
6000080,Makeup Sets,6000072,1,2,Generic Taxable Product
6000082,Medical Supplies & Equipment,6000000,1,1,Generic Taxable Product
6000083,Bathroom Aids & Safety,6000082,1,2,Generic Taxable Product
6000084,Beds & Accessories,6000082,1,2,Generic Taxable Product
6000085,"Braces, Splints & Slings",6000082,1,2,Braces and Supports
6000086,Daily Living Aids,6000082,1,2,Generic Taxable Product
6000087,Health Monitors,6000082,1,2,Generic Taxable Product
6000088,Mobility Aids & Equipment,6000082,1,2,Mobility Equipment
6000089,Occupational & Physical Therapy Aids,6000082,1,2,Mobility Equipment
6000090,Pen Lights,6000082,1,2,Generic Taxable Product
6000091,Tests,6000082,1,2,Generic Taxable Product
6000092,Personal Care,6000000,1,1,Generic Taxable Product
6000094,Deodorants,6000092,1,2,Generic Taxable Product
6000095,Ear Care,6000092,1,2,Generic Taxable Product
6000096,Eye Care,6000092,1,2,Generic Taxable Product
6000097,Feminine Care,6000092,1,2,Feminine Hygiene Products
6000101,Sexual Wellness,6000000,1,1,Generic Taxable Product
6000102,Adult Toys & Vibrators,6000101,1,2,Generic Taxable Product
6000104,Bondage & Fetish Wear,6000101,1,2,Generic Taxable Product
6000105,Adult Novelties,6000101,1,2,Generic Taxable Product
6000108,Sex Furniture,6000101,1,2,Generic Taxable Product
6000110,Skin Care,6000000,1,1,Generic Taxable Product
6000117,Cuticle Care,6000400,1,2,Generic Taxable Product
6000124,Hand Soap,6000110,1,2,Generic Taxable Product
6000125,Lip Care,6000110,1,2,Generic Taxable Product
6000126,Eye Masks,6000160,1,2,Generic Taxable Product
6000131,Paraffin Baths & Gloves,6000160,1,2,Generic Taxable Product
6000136,Sun Care,6000110,1,2,SPF Suncare Products
6000138,Toners & Astringents,6000110,1,2,Generic Taxable Product
6000160,Beauty Tools & Accessories,6000000,1,1,Generic Taxable Product
6000162,Brushes,6000300,1,2,Generic Taxable Product
6000163,Cotton Ball & Rounds,6000160,1,2,Generic Taxable Product
6000165,"Dryers, Irons & Diffusers",6000300,1,2,Generic Taxable Product
6000166,Hair Rollers,6000300,1,2,Generic Taxable Product
6000167,Hair Accessories,6000300,1,2,Generic Taxable Product
6000168,Haircutting Tools,6000300,1,2,Generic Taxable Product
6000170,Mirrors,6000160,1,2,Generic Taxable Product
6000171,Nail Care Tools,6000400,1,2,Generic Taxable Product
6000172,Toiletry Kits & Cases,6000160,1,2,Generic Taxable Product
6000173,Vitamins & Dietary Supplements,6000000,1,1,Dietary Supplements
6000175,Minerals,6000173,1,2,Dietary Supplements
6000177,Supplements,6000173,1,2,Dietary Supplements
6000178,Letter Vitamins,6000173,1,2,Dietary Supplements
6000223,Fragrance,6000000,1,1,Generic Taxable Product
6000226,Body Powder,6000110,1,2,Generic Taxable Product
6000300,Hair Tools & Accessories,6000000,1,1,Generic Taxable Product
6000400,Nail Care,6000000,1,1,Generic Taxable Product
6000401,Nail Polish Remover,6000400,1,2,Generic Taxable Product
6000402,Contraceptives,6000022,1,2,Generic Taxable Product
6000403,Eye Liner & Brow Pencils,6000072,1,2,Generic Taxable Product
6000404,Mascara & Lashes,6000072,1,2,Generic Taxable Product
6000405,Tweezers,6000160,1,2,Generic Taxable Product
6000406,Other Oral Care,6000092,1,2,Generic Taxable Product
6000407,Toothbrushes,6000092,1,2,Oral Care Products
6000408,Dental Floss,6000092,1,2,Oral Care Products
6000409,Mouthwash,6000092,1,2,Oral Care Products
6000410,Razors,6000092,1,2,Generic Taxable Product
6000411,Waxing & Hair Removal,6000092,1,2,Generic Taxable Product
6000412,Lubricants & Enhancers,6000101,1,2,Generic Taxable Product
6000413,Body Moisturizers,6000110,1,2,Generic Taxable Product
6000414,Massage Oil & Aromatherapy,6000110,1,2,Generic Taxable Product
6000415,Hand Sanitizers & Wipes,6000110,1,2,Generic Taxable Product
6000416,Facial Cleansers,6000110,1,2,Generic Taxable Product
6000418,Fish Oils & Omegas,6000173,1,2,Dietary Supplements
6000419,Probiotics,6000173,1,2,Dietary Supplements
6000420,Toothpaste,6000092,1,2,Oral Care Products
6000421,Shaving Cream,6000092,1,2,Generic Taxable Product
6000422,Facial Moisturizers & Treatments,6000110,1,2,Generic Taxable Product
6000423,Soap & Body Wash,6000110,1,2,Generic Taxable Product
6000425,Nail Polish,6000400,1,2,Generic Taxable Product
6000426,Eye Shadow,6000072,1,2,Generic Taxable Product
7000000,Industrial & Scientific,0,1,0,Generic Taxable Product
7000001,Abrasive & Finishing Products,7000000,1,1,Generic Taxable Product
7000002,Abrasive Accessories,7000001,1,2,Generic Taxable Product
7000003,Abrasive Belts,7000001,1,2,Generic Taxable Product
7000004,Abrasive Brushes,7000001,1,2,Generic Taxable Product
7000005,Abrasive Mounted Points,7000001,1,2,Generic Taxable Product
7000006,Finishing Products,7000001,1,2,Generic Taxable Product
7000007,Hand Files,7000001,1,2,Generic Taxable Product
7000008,Manual Sanding Products,7000001,1,2,Generic Taxable Product
7000009,Additive Manufacturing Products,7000000,1,1,Generic Taxable Product
7000010,3D Printer Parts & Accessories,7000009,1,2,Generic Taxable Product
7000011,3D Printers,7000009,1,2,Generic Taxable Product
7000012,3D Printing Materials,7000009,1,2,Generic Taxable Product
7000013,3D Scanners,7000009,1,2,Generic Taxable Product
7000014,Cutting Tools,7000000,1,1,Generic Taxable Product
7000015,Brazed Tools,7000014,1,2,Generic Taxable Product
7000016,Broaches,7000014,1,2,Generic Taxable Product
7000017,Counterbores,7000014,1,2,Generic Taxable Product
7000018,Countersinks,7000014,1,2,Generic Taxable Product
7000019,Cutting Tool Coolants,7000014,1,2,Generic Taxable Product
7000020,Cutting Tool Holders,7000014,1,2,Generic Taxable Product
7000021,Deburring Cutters,7000014,1,2,Generic Taxable Product
7000022,Drill Adapters,7000014,1,2,Generic Taxable Product
7000023,Fixturing Clamps,7000014,1,2,Generic Taxable Product
7000024,Hole Cutters,7000014,1,2,Generic Taxable Product
7000025,Indexable Insert Holders,7000014,1,2,Generic Taxable Product
7000026,Indexable Inserts,7000014,1,2,Generic Taxable Product
7000027,Industrial Drill Bits,7000014,1,2,Generic Taxable Product
7000028,Knurling Tools,7000014,1,2,Generic Taxable Product
7000029,Live Centers,7000014,1,2,Generic Taxable Product
7000030,Milling Tools,7000014,1,2,Generic Taxable Product
7000031,Port Contour Cutters,7000014,1,2,Generic Taxable Product
7000032,Reamers,7000014,1,2,Generic Taxable Product
7000033,Shell Reamer Arbors,7000014,1,2,Generic Taxable Product
7000034,Slotting Cutters,7000014,1,2,Generic Taxable Product
7000035,Spotting Drills,7000014,1,2,Generic Taxable Product
7000036,Thread Mills,7000014,1,2,Generic Taxable Product
7000037,Fasteners,7000000,1,1,Generic Taxable Product
7000038,Retaining Rings,7000037,1,2,Generic Taxable Product
7000039,Spacers & Standoffs,7000037,1,2,Generic Taxable Product
7000040,Clamps & Vises,7000037,1,2,Generic Taxable Product
7000041,Threaded Inserts,7000037,1,2,Generic Taxable Product
7000042,Clamps & Vises,7000037,1,2,Generic Taxable Product
7000043,Tolerance Rings,7000037,1,2,Generic Taxable Product
7000044,Filtration,7000000,1,1,Generic Taxable Product
7000045,Compressed Air Treatment,7000044,1,2,Generic Taxable Product
7000046,Hydraulic Filtration,7000044,1,2,Generic Taxable Product
7000047,Industrial Process Filtration,7000044,1,2,Generic Taxable Product
7000048,Strainers,7000044,1,2,Generic Taxable Product
7000049,Water Purification,7000044,1,2,Generic Taxable Product
7000050,Food Service Equipment & Supplies,7000000,1,1,Generic Taxable Product
7000051,Bar Equipment,7000050,1,2,Generic Taxable Product
7000052,Cold Food Tables,7000050,1,2,Generic Taxable Product
7000053,Commercial Espresso Machines & Coffee Makers,7000050,1,2,Generic Taxable Product
7000054,Commercial Restaurant Sinks,7000050,1,2,Generic Taxable Product
7000055,Concession and Vending Equipment,7000050,1,2,Generic Taxable Product
7000056,Cooking Equipment,7000050,1,2,Generic Taxable Product
7000057,Cooking Equipment Accessories,7000050,1,2,Generic Taxable Product
7000058,Dishwashing Equipment,7000050,1,2,Generic Taxable Product
7000059,Display,7000050,1,2,Generic Taxable Product
7000060,Disposables,7000050,1,2,Generic Taxable Product
7000061,Food & Dish Transport,7000050,1,2,Generic Taxable Product
7000062,Food Preparation Equipment,7000050,1,2,Generic Taxable Product
7000063,Food Warmers,7000050,1,2,Generic Taxable Product
7000064,Menu & Check Displayers,7000050,1,2,Generic Taxable Product
7000065,Refrigeration Equipment,7000050,1,2,Generic Taxable Product
7000066,Restaurant Furniture,7000050,1,2,Generic Taxable Product
7000067,Shelves & Racks,7000050,1,2,Generic Taxable Product
7000068,Steam Tables & Drop In Wells,7000050,1,2,Generic Taxable Product
7000069,Storage Cabinets & Accessories,7000050,1,2,Generic Taxable Product
7000070,Storage Hooks,7000050,1,2,Generic Taxable Product
7000071,Take Out Containers,7000050,1,2,Generic Taxable Product
7000072,Worktables & Workstations,7000050,1,2,Generic Taxable Product
7000073,"Hydraulics, Pneumatics & Plumbing",7000000,1,1,Generic Taxable Product
7000074,Cylinders & Accessories,7000073,1,2,Generic Taxable Product
7000075,Fittings,7000073,1,2,Generic Taxable Product
7000076,Flow Switches,7000073,1,2,Generic Taxable Product
7000077,Hose Nozzles,7000073,1,2,Generic Taxable Product
7000078,Hoses,7000073,1,2,Generic Taxable Product
7000079,Hydraulic Equipment,7000073,1,2,Generic Taxable Product
7000080,Pipes,7000073,1,2,Generic Taxable Product
7000081,Protective Caps,7000073,1,2,Generic Taxable Product
7000082,Pumps,7000073,1,2,Generic Taxable Product
7000083,Push-In Plugs,7000073,1,2,Generic Taxable Product
7000084,Seals & O-Rings,7000073,1,2,Generic Taxable Product
7000085,Tubing,7000073,1,2,Generic Taxable Product
7000086,Valves,7000073,1,2,Generic Taxable Product
7000087,Industrial Electrical,7000000,1,1,Generic Taxable Product
7000088,Circuit Protection Products,7000087,1,2,Generic Taxable Product
7000089,Controls & Indicators,7000087,1,2,Generic Taxable Product
7000090,Decade Boxes,7000087,1,2,Generic Taxable Product
7000091,Fiber Optic Products,7000087,1,2,Generic Taxable Product
7000092,Lighting Components,7000087,1,2,Generic Taxable Product
7000093,Optoelectronic Products,7000087,1,2,Generic Taxable Product
7000094,Passive Components,7000087,1,2,Generic Taxable Product
7000095,Semiconductor Products,7000087,1,2,Generic Taxable Product
7000096,Sensors,7000087,1,2,Generic Taxable Product
7000097,Thermal Management Products,7000087,1,2,Generic Taxable Product
7000098,Wiring & Connecting,7000087,1,2,Generic Taxable Product
7000099,Industrial Hardware,7000000,1,1,Generic Taxable Product
7000100,Biscuits & Plugs,7000099,1,2,Generic Taxable Product
7000101,Bumpers,7000099,1,2,Generic Taxable Product
7000102,Catches,7000099,1,2,Generic Taxable Product
7000103,Drawer Slides,7000099,1,2,Generic Taxable Product
7000104,Flexible Support Arms,7000099,1,2,Generic Taxable Product
7000105,Handles & Pulls,7000099,1,2,Generic Taxable Product
7000106,Hinges,7000099,1,2,Generic Taxable Product
7000107,Knobs & Hand Wheels,7000099,1,2,Generic Taxable Product
7000108,Latches,7000099,1,2,Generic Taxable Product
7000109,Lock Bolts,7000099,1,2,Generic Taxable Product
7000110,Industrial Power & Hand Tools,7000000,1,1,Generic Taxable Product
7000111,Industrial Hand Tools,7000110,1,2,Generic Taxable Product
7000112,Industrial Power Tools,7000110,1,2,Generic Taxable Product
7000113,"Soldering, Brazing, Welding & Heating",7000110,1,2,Generic Taxable Product
7000114,Spring Plungers,7000110,1,2,Generic Taxable Product
7000115,Janitorial & Sanitation Supplies,7000000,1,1,Generic Taxable Product
7000116,Cleaning Chemicals,7000115,1,2,Generic Taxable Product
7000117,Cleaning Tools,7000115,1,2,Generic Taxable Product
7000118,Floor Care,7000115,1,2,Generic Taxable Product
7000119,Odor & Drain Maintainers,7000115,1,2,Generic Taxable Product
7000120,Paper Products,7000115,1,2,Generic Taxable Product
7000121,Personal Care Products,7000115,1,2,Generic Taxable Product
7000122,Restroom Fixtures,7000115,1,2,Generic Taxable Product
7000123,Waste Receptacles & Liners,7000115,1,2,Generic Taxable Product
7000124,Lab & Scientific Products,7000000,1,1,Generic Taxable Product
7000125,Glassware & Labware,7000124,1,2,Generic Taxable Product
7000126,Lab Chemicals,7000124,1,2,Generic Taxable Product
7000127,Lab Furniture,7000124,1,2,Generic Taxable Product
7000128,Lab Instruments & Equipment,7000124,1,2,Generic Taxable Product
7000129,Lab Supplies & Consumables,7000124,1,2,Generic Taxable Product
7000130,Life Science & Microbiology Supplies,7000124,1,2,Generic Taxable Product
7000131,Material Handling Products,7000000,1,1,Generic Taxable Product
7000132,Coil Chains,7000131,1,2,Generic Taxable Product
7000133,Drum & Pail Handling Equipment,7000131,1,2,Generic Taxable Product
7000134,Forklift Booms,7000131,1,2,Generic Taxable Product
7000135,HVAC Equipment,7000131,1,2,Generic Taxable Product
7000136,Hydraulic Lifting Pumps,7000131,1,2,Generic Taxable Product
7000137,Industrial Light Towers,7000131,1,2,Generic Taxable Product
7000138,Industrial Magnets,7000131,1,2,Generic Taxable Product
7000139,Jack Accessories,7000131,1,2,Generic Taxable Product
7000140,Loading Dock Bumpers,7000131,1,2,Generic Taxable Product
7000141,Loading Dock Levelers,7000131,1,2,Generic Taxable Product
7000142,Loading Dock Plates,7000131,1,2,Generic Taxable Product
7000143,Machine Tool Safety Accessories,7000131,1,2,Generic Taxable Product
7000144,Material Lifts,7000131,1,2,Generic Taxable Product
7000145,Pallet Strappers,7000131,1,2,Generic Taxable Product
7000146,Panel Carriers,7000131,1,2,Generic Taxable Product
7000147,Personnel Lifts,7000131,1,2,Generic Taxable Product
7000148,Pneumatic Equipment,7000131,1,2,Generic Taxable Product
7000149,Pulling & Lifting,7000131,1,2,Generic Taxable Product
7000150,Wheels,7000131,1,2,Generic Taxable Product
7000151,Occupational Health & Safety Products,7000000,1,1,Generic Taxable Product
7000152,Emergency Response Equipment,7000151,1,2,Generic Taxable Product
7000153,Facility Safety Products,7000151,1,2,Generic Taxable Product
7000154,Hazardous Material Handling,7000151,1,2,Generic Taxable Product
7000155,Safety Signs & Signals,7000151,1,2,Generic Taxable Product
7000156,Safety Training,7000151,1,2,Generic Taxable Product
7000157,Warning Alarms,7000151,1,2,Generic Taxable Product
7000158,Packaging & Shipping Supplies,7000000,1,1,Generic Taxable Product
7000159,Bubble Pack Supplies,7000158,1,2,Generic Taxable Product
7000160,Carton Sealing Tape & Dispensers,7000158,1,2,Generic Taxable Product
7000161,Corrugated Boxes,7000158,1,2,Generic Taxable Product
7000162,Corrugated Pads,7000158,1,2,Generic Taxable Product
7000163,Dunnage & Protectors,7000158,1,2,Generic Taxable Product
7000164,Industrial Shrink Wrap Supplies,7000158,1,2,Generic Taxable Product
7000165,Industrial Stretch Wrap Supplies,7000158,1,2,Generic Taxable Product
7000166,Label Makers & Thermal Printers,7000158,1,2,Generic Taxable Product
7000167,Mailers,7000158,1,2,Generic Taxable Product
7000168,Packaging Labels & Tags,7000158,1,2,Generic Taxable Product
7000169,Poly & Plastic Packaging Bags,7000158,1,2,Generic Taxable Product
7000170,Strapping,7000158,1,2,Generic Taxable Product
7000171,Power Transmission Products,7000000,1,1,Generic Taxable Product
7000172,Bearings,7000171,1,2,Generic Taxable Product
7000173,Belts,7000171,1,2,Generic Taxable Product
7000174,Brakes & Clutches,7000171,1,2,Generic Taxable Product
7000175,Chains,7000171,1,2,Generic Taxable Product
7000176,Control Cables,7000171,1,2,Generic Taxable Product
7000177,"Couplings, Collars & Universal Joiners",7000171,1,2,Generic Taxable Product
7000178,Enclosures & Cases,7000171,1,2,Generic Taxable Product
7000179,Gear Stock & Pinion Wire,7000171,1,2,Generic Taxable Product
7000180,"Gearboxes, Gearheads & Speed Reducers",7000171,1,2,Generic Taxable Product
7000181,Gears,7000171,1,2,Generic Taxable Product
7000182,Linear Motion Products,7000171,1,2,Generic Taxable Product
7000183,Lubricants and Oils,7000171,1,2,Generic Taxable Product
7000184,Magnet Wire,7000171,1,2,Generic Taxable Product
7000185,Power Take-Offs (PTO's),7000171,1,2,Generic Taxable Product
7000186,Pulleys,7000171,1,2,Generic Taxable Product
7000187,Ratchets & Pawls,7000171,1,2,Generic Taxable Product
7000188,Roller Chain Sprockets,7000171,1,2,Generic Taxable Product
7000189,Shafting,7000171,1,2,Generic Taxable Product
7000190,Shock & Vibration Control,7000171,1,2,Generic Taxable Product
7000191,Springs,7000171,1,2,Generic Taxable Product
7000192,Worm Wheels,7000171,1,2,Generic Taxable Product
7000193,Professional Dental Supplies,7000000,1,1,Generic Taxable Product
7000194,Anesthesia,7000193,1,2,Generic Taxable Product
7000195,Bonding Agents & Adhesives,7000193,1,2,Generic Taxable Product
7000196,Consumables,7000193,1,2,Generic Taxable Product
7000197,Cosmetics & Restoratives,7000193,1,2,Generic Taxable Product
7000198,Endodontics,7000193,1,2,Generic Taxable Product
7000199,Evacuation,7000193,1,2,Generic Taxable Product
7000200,Finishing & Polishing,7000193,1,2,Generic Taxable Product
7000201,Furniture & Lighting,7000193,1,2,Generic Taxable Product
7000202,Handpieces & Instruments,7000193,1,2,Generic Taxable Product
7000203,Impression Materials & Accessories,7000193,1,2,Generic Taxable Product
7000204,Infection Control,7000193,1,2,Generic Taxable Product
7000205,Oral Hygiene & Preventive Care,7000193,1,2,Oral Care Products
7000206,Orthodontic Supplies,7000193,1,2,Generic Taxable Product
7000207,Radiology & Imaging,7000193,1,2,Generic Taxable Product
7000208,Professional Medical Supplies,7000000,1,1,Generic Taxable Product
7000209,Apparel & Gloves,7000208,1,2,General Clothing
7000210,Diagnostics & Screening,7000208,1,2,Durable Medical Equipment
7000211,Examination Supplies & Consumables,7000208,1,2,Generic Taxable Product
7000212,Fluid Administration & Collection,7000208,1,2,Generic Taxable Product
7000213,Furniture & Safety Equipment,7000208,1,2,Generic Taxable Product
7000214,Instruments & Surgical Tools,7000208,1,2,Generic Taxable Product
7000215,Patient Monitoring & Treatment Equipment,7000208,1,2,Durable Medical Equipment
7000216,Radiology & Imaging,7000208,1,2,Generic Taxable Product
7000217,Recordkeeping & Labels,7000208,1,2,Generic Taxable Product
7000218,Respiratory & Anesthesia Equipment,7000208,1,2,Generic Taxable Product
7000219,Sterilization & Infection Prevention,7000208,1,2,Generic Taxable Product
7000220,Wound Care & Dressings,7000208,1,2,Bandages and First Aid Kits
7000221,Raw Materials,7000000,1,1,Generic Taxable Product
7000222,Carbon & Graphite,7000221,1,2,Generic Taxable Product
7000223,Casting Alloys & Compounds,7000221,1,2,Generic Taxable Product
7000224,Ceramics & Glass,7000221,1,2,Generic Taxable Product
7000225,Cork,7000221,1,2,Generic Taxable Product
7000226,Expanded & Perforated Sheets,7000221,1,2,Generic Taxable Product
7000227,"Fabrics, Fibers & Textiles",7000221,1,2,Generic Taxable Product
7000228,Foam,7000221,1,2,Generic Taxable Product
7000229,Industrial Wire,7000221,1,2,Generic Taxable Product
7000230,Laminates & Composites,7000221,1,2,Generic Taxable Product
7000231,Mesh & Wire Cloth,7000221,1,2,Generic Taxable Product
7000232,Metals & Alloys,7000221,1,2,Generic Taxable Product
7000233,Plastics,7000221,1,2,Generic Taxable Product
7000234,Rubber,7000221,1,2,Generic Taxable Product
7000235,Shims & Shim Stock,7000221,1,2,Generic Taxable Product
7000236,Wood,7000221,1,2,Generic Taxable Product
7000237,Robotics,7000000,1,1,Generic Taxable Product
7000238,Domestic & Personal Robots,7000237,1,2,Generic Taxable Product
